,RegionID,SizeRank,RegionName,RegionType,StateName,Year,HomeownerAffordability,RenterAffordability,Geofips,rgdp,income_per_capita
866,394542,396,"Dubuque, IA",msa,IA,2017,0.197946346055919,0.1928766639924257,20220,6389591.0,45667.0
867,394542,396,"Dubuque, IA",msa,IA,2018,0.208580984087083,0.1881194187958843,20220,6378942.0,48436.0
868,394542,396,"Dubuque, IA",msa,IA,2019,0.2030176551222659,0.1887005586432875,20220,6631496.0,49522.0
869,394542,396,"Dubuque, IA",msa,IA,2020,0.1851386428852756,0.1955765073484644,20220,6591464.0,52928.0
870,394542,396,"Dubuque, IA",msa,IA,2021,0.1816932995569193,0.198783645052247,20220,6752157.0,57897.0
871,394542,396,"Dubuque, IA",msa,IA,2022,0.2392149491919233,0.1503715691889048,20220,6956228.0,61190.0
872,394542,396,"Dubuque, IA",msa,IA,2023,0.2788748616830273,0.1606039886722013,20220,7014874.0,63435.0
873,394543,171,"Duluth, MN",msa,MN,2015,0.1841501287534458,0.2284105377302538,20260,13289145.0,41432.0
874,394543,171,"Duluth, MN",msa,MN,2016,0.1791168588707274,0.2755667975998601,20260,13651341.0,41262.0
875,394543,171,"Duluth, MN",msa,MN,2017,0.1926399205424966,0.2732438480395573,20260,13554938.0,42733.0
876,394543,171,"Duluth, MN",msa,MN,2018,0.1953654501708102,0.2652613519823917,20260,13868115.0,45236.0
877,394543,171,"Duluth, MN",msa,MN,2019,0.1885527725199648,0.2602256133149901,20260,14163657.0,46579.0
878,394543,171,"Duluth, MN",msa,MN,2020,0.1775455689271392,0.25730311089121,20260,13358014.0,49308.0
879,394543,171,"Duluth, MN",msa,MN,2021,0.185944161462604,0.2660509456694316,20260,13882259.0,54093.0
880,394543,171,"Duluth, MN",msa,MN,2022,0.2345224410611608,0.2713543204209763,20260,14087884.0,54990.0
881,394543,171,"Duluth, MN",msa,MN,2023,0.2615321990623147,0.2758906199632104,20260,14678601.0,57316.0
882,394549,95,"Durham, NC",msa,NC,2015,0.2466261227715576,0.2276369529737267,20500,47012945.0,46896.0
883,394549,95,"Durham, NC",msa,NC,2016,0.240964554178641,0.2247551916741437,20500,46676890.0,48330.0
884,394549,95,"Durham, NC",msa,NC,2017,0.2489938323389235,0.2233708131126074,20500,46431099.0,50342.0
885,394549,95,"Durham, NC",msa,NC,2018,0.2665742979873174,0.2206200058385834,20500,48726823.0,51955.0
886,394549,95,"Durham, NC",msa,NC,2019,0.2515757907221354,0.22043749295888,20500,50111370.0,54941.0
887,394549,95,"Durham, NC",msa,NC,2020,0.2336694570530035,0.2158534077475938,20500,51537975.0,58068.0
888,394549,95,"Durham, NC",msa,NC,2021,0.2449090875145926,0.2207287957829727,20500,55135346.0,62626.0
889,394549,95,"Durham, NC",msa,NC,2022,0.3350571661663741,0.2349985091183561,20500,56996009.0,65122.0
890,394549,95,"Durham, NC",msa,NC,2023,0.3655090164148762,0.2311024242174501,20500,59014927.0,68654.0
891,394553,263,"East Stroudsburg, PA",msa,PA,2015,0.2049629129502654,0.1866305701223845,20700,7128640.0,38736.0
892,394553,263,"East Stroudsburg, PA",msa,PA,2016,0.1457314339628002,0.1898371707055402,20700,7235652.0,39836.0
893,394553,263,"East Stroudsburg, PA",msa,PA,2017,0.2057599494719073,0.1932228847712502,20700,7597383.0,40965.0
894,394553,263,"East Stroudsburg, PA",msa,PA,2018,0.2181411433400683,0.2003956670061439,20700,7669423.0,42569.0
895,394553,263,"East Stroudsburg, PA",msa,PA,2019,0.2107553765141855,0.1998427311005296,20700,7632076.0,44973.0
896,394553,263,"East Stroudsburg, PA",msa,PA,2020,0.1919301117877599,0.2050494254205416,20700,6867159.0,48503.0
897,394553,263,"East Stroudsburg, PA",msa,PA,2021,0.2036626629112777,0.2176049664286765,20700,7254850.0,51663.0
898,394553,263,"East Stroudsburg, PA",msa,PA,2022,0.2902627722591237,0.2554621843550997,20700,7182444.0,51977.0
899,394553,263,"East Stroudsburg, PA",msa,PA,2023,0.3469767916761745,0.2822194608895552,20700,7420773.0,54716.0
900,394555,258,"Eau Claire, WI",msa,WI,2015,0.211142882586481,0.2259052256149401,20740,8851444.0,42267.0
901,394555,258,"Eau Claire, WI",msa,WI,2016,0.2100100192720976,0.2134800296110572,20740,8802779.0,42137.0
902,394555,258,"Eau Claire, WI",msa,WI,2017,0.2209937195241329,0.1835225878087473,20740,8949759.0,44189.0
903,394555,258,"Eau Claire, WI",msa,WI,2018,0.2264409032352465,0.1839630120163689,20740,9144818.0,46524.0
904,394555,258,"Eau Claire, WI",msa,WI,2019,0.2124802046090791,0.1876157955692328,20740,9326946.0,48125.0
905,394555,258,"Eau Claire, WI",msa,WI,2020,0.2124987604964003,0.1937573946191052,20740,8812056.0,51084.0
906,394555,258,"Eau Claire, WI",msa,WI,2021,0.2223484874753483,0.2043718358108689,20740,9126206.0,55502.0
907,394555,258,"Eau Claire, WI",msa,WI,2022,0.2806210694283088,0.1684132943955697,20740,9296439.0,57015.0
908,394555,258,"Eau Claire, WI",msa,WI,2023,0.3044751937232585,0.168195118360739,20740,9433986.0,59135.0
909,394559,245,"El Centro, CA",msa,CA,2015,0.274899265226328,0.2356851980039384,20940,8069618.0,36118.0
910,394559,245,"El Centro, CA",msa,CA,2016,0.2863226427905059,0.2411054526631482,20940,8220070.0,35248.0
911,394559,245,"El Centro, CA",msa,CA,2017,0.2984053290435051,0.2501298988200586,20940,8039122.0,35579.0
912,394559,245,"El Centro, CA",msa,CA,2018,0.3225409961680155,0.2520981658819922,20940,8000968.0,35211.0
913,394559,245,"El Centro, CA",msa,CA,2019,0.3162262720330157,0.2584701953588721,20940,8360083.0,37662.0
914,394559,245,"El Centro, CA",msa,CA,2020,0.3058017986834087,0.2604794488239779,20940,8764641.0,45909.0
915,394559,245,"El Centro, CA",msa,CA,2021,0.308365109904498,0.2788908803133084,20940,8402635.0,48487.0
916,394559,245,"El Centro, CA",msa,CA,2022,0.2681706475672336,0.2580375711415463,20940,8994544.0,45622.0
917,394559,245,"El Centro, CA",msa,CA,2023,0.4191466246909071,0.2961524849276943,20940,10467574.0,47991.0
918,394561,69,"El Paso, TX",msa,TX,2015,0.2394875587597693,0.2705680922342402,21340,29541342.0,32475.0
919,394561,69,"El Paso, TX",msa,TX,2016,0.231961534847915,0.2620910626470805,21340,29797189.0,32876.0
920,394561,69,"El Paso, TX",msa,TX,2017,0.2449023869427959,0.2642795514621407,21340,30409532.0,33882.0
921,394561,69,"El Paso, TX",msa,TX,2018,0.2498760195738538,0.2566711022153553,21340,31352307.0,35312.0
922,394561,69,"El Paso, TX",msa,TX,2019,0.2416513002866948,0.2572337106279281,21340,33052829.0,36893.0
923,394561,69,"El Paso, TX",msa,TX,2020,0.226984356221293,0.2571771172102811,21340,32881105.0,39993.0
924,394561,69,"El Paso, TX",msa,TX,2021,0.2413343302195787,0.2750410232931752,21340,35262097.0,44213.0
925,394561,69,"El Paso, TX",msa,TX,2022,0.2951649443304183,0.2902048356255691,21340,35929929.0,44062.0
926,394561,69,"El Paso, TX",msa,TX,2023,0.3147415673517726,0.2850576860607497,21340,38112106.0,46732.0
927,394563,281,"Elizabethtown, KY",msa,KY,2015,0.1555827870636912,0.2015706046101068,21060,5711240.0,38347.0
928,394563,281,"Elizabethtown, KY",msa,KY,2016,0.1526470004098522,0.2100376304170319,21060,5828847.0,39532.0
929,394563,281,"Elizabethtown, KY",msa,KY,2017,0.1546897353403137,0.2213844208779697,21060,5939236.0,40378.0
930,394563,281,"Elizabethtown, KY",msa,KY,2018,0.1678692691144897,0.2206668309800481,21060,5878170.0,40943.0
931,394563,281,"Elizabethtown, KY",msa,KY,2019,0.1745434916826127,0.2180245204375981,21060,6040413.0,42821.0
932,394563,281,"Elizabethtown, KY",msa,KY,2020,0.1645083895877833,0.2170698004940806,21060,5940437.0,46183.0
933,394563,281,"Elizabethtown, KY",msa,KY,2021,0.2386560499437168,0.2245636234022524,21060,6334541.0,50683.0
934,394563,281,"Elizabethtown, KY",msa,KY,2022,0.3279557013344412,0.2255840502556481,21060,6507673.0,51431.0
935,394563,281,"Elizabethtown, KY",msa,KY,2023,0.3872346696925302,0.2488672853292284,21060,6624628.0,53708.0
936,394565,223,"Elkhart, IN",msa,IN,2015,0.2071838070278141,0.192325053887573,21140,13572433.0,39803.0
937,394565,223,"Elkhart, IN",msa,IN,2016,0.1517133804217136,0.2076318967820992,21140,14813421.0,41334.0
938,394565,223,"Elkhart, IN",msa,IN,2017,0.1571938069027268,0.212103267710598,21140,16441996.0,44498.0
939,394565,223,"Elkhart, IN",msa,IN,2018,0.1766902945116729,0.2094435632715925,21140,16607681.0,45823.0
940,394565,223,"Elkhart, IN",msa,IN,2019,0.1710779990190109,0.2061373688877023,21140,16078429.0,45616.0
941,394565,223,"Elkhart, IN",msa,IN,2020,0.1657670974027634,0.2080578702221761,21140,15671462.0,48687.0
942,394565,223,"Elkhart, IN",msa,IN,2021,0.1786407765286083,0.1990601125912783,21140,19322879.0,56966.0
943,394565,223,"Elkhart, IN",msa,IN,2022,0.2303768314946805,0.1664563999061343,21140,20150508.0,58844.0
944,394565,223,"Elkhart, IN",msa,IN,2023,0.2729894605751312,0.1729922930348912,21140,18282076.0,58662.0
945,394570,523,"Enid, OK",msa,OK,2015,0.1375710251843147,0.2600821366044489,21420,3293618.0,43508.0
946,394570,523,"Enid, OK",msa,OK,2016,15.762422258428751,0.1760347446520297,21420,3244115.0,43122.0
947,394570,523,"Enid, OK",msa,OK,2017,0.1498926161280273,0.1614451551992232,21420,2849100.0,42079.0
948,394570,523,"Enid, OK",msa,OK,2018,0.2726268211932488,0.1593592033077201,21420,2805923.0,42904.0
949,394570,523,"Enid, OK",msa,OK,2019,0.1348112626493085,0.1642869827928802,21420,2843513.0,43353.0
950,394570,523,"Enid, OK",msa,OK,2020,0.1251852528979577,0.1698621670956855,21420,2678999.0,44273.0
951,394570,523,"Enid, OK",msa,OK,2021,0.1328531837366121,0.1734217933068721,21420,2950916.0,48039.0
952,394570,523,"Enid, OK",msa,OK,2022,0.161143052888767,0.2015195016495873,21420,2892301.0,49362.0
953,394570,523,"Enid, OK",msa,OK,2023,0.1784318082273732,0.1955055423428777,21420,3088603.0,51152.0
954,394572,184,"Erie, PA",msa,PA,2015,0.1662245156396928,0.2524316178948427,21500,12099658.0,39769.0
955,394572,184,"Erie, PA",msa,PA,2016,0.1970404272409898,0.1920734712766302,21500,11792201.0,40437.0
956,394572,184,"Erie, PA",msa,PA,2017,0.2040723331536744,0.1476080528343587,21500,11500326.0,41388.0
957,394572,184,"Erie, PA",msa,PA,2018,0.2140264127826879,0.14740536742951,21500,11600425.0,43848.0
958,394572,184,"Erie, PA",msa,PA,2019,0.1925286244413679,0.1472556061194357,21500,11660440.0,45267.0
959,394572,184,"Erie, PA",msa,PA,2020,0.1486587030841549,0.1433238074084727,21500,10962392.0,50048.0
960,394572,184,"Erie, PA",msa,PA,2021,0.1887861747679446,0.1481054449518809,21500,11187341.0,52723.0
961,394572,184,"Erie, PA",msa,PA,2022,0.2315518055573428,0.158093370857598,21500,11253914.0,51554.0
962,394572,184,"Erie, PA",msa,PA,2023,0.2610140442313983,0.1644187712989379,21500,11425284.0,54694.0
963,394576,146,"Eugene, OR",msa,OR,2015,0.3116216838597865,0.2514791690443577,21660,14847249.0,39986.0
964,394576,146,"Eugene, OR",msa,OR,2016,0.3146114471941015,0.2567772329668279,21660,15290781.0,41095.0
965,394576,146,"Eugene, OR",msa,OR,2017,0.3351037424679153,0.2618807060647145,21660,15867405.0,42916.0
966,394576,146,"Eugene, OR",msa,OR,2018,0.3544660572279385,0.2641006091385238,21660,16302256.0,44676.0
967,394576,146,"Eugene, OR",msa,OR,2019,0.3402520491011504,0.2665675779884158,21660,16370571.0,46304.0
968,394576,146,"Eugene, OR",msa,OR,2020,0.3233617584014367,0.2659802277768072,21660,16256109.0,50662.0
969,394576,146,"Eugene, OR",msa,OR,2021,0.3510959600270706,0.2811412144492687,21660,17393440.0,56148.0
970,394576,146,"Eugene, OR",msa,OR,2022,0.4473343579201029,0.291780597006708,21660,17722102.0,57885.0
971,394576,146,"Eugene, OR",msa,OR,2023,0.4833276304754452,0.2874000955797018,21660,18136369.0,61634.0
972,394579,165,"Evansville, IN",msa,IN,2015,0.1945377047058074,0.1508676402977181,21780,16355836.0,42984.0
973,394579,165,"Evansville, IN",msa,IN,2016,0.1554389653952247,0.1494373078031292,21780,16686163.0,43388.0
974,394579,165,"Evansville, IN",msa,IN,2017,0.1590320094748511,0.1471330856633093,21780,17861300.0,45116.0
975,394579,165,"Evansville, IN",msa,IN,2018,0.1692394515144097,0.1478533216228118,21780,18372489.0,46555.0
976,394579,165,"Evansville, IN",msa,IN,2019,0.1643666688219305,0.1500149461201602,21780,19231710.0,48998.0
977,394579,165,"Evansville, IN",msa,IN,2020,0.1556338006888273,0.1508459318464863,21780,18297741.0,52505.0
978,394579,165,"Evansville, IN",msa,IN,2021,0.1632659204147159,0.1581059667287177,21780,20447519.0,57317.0
979,394579,165,"Evansville, IN",msa,IN,2022,0.2075616423459828,0.1613481535020464,21780,20283908.0,58863.0
980,394579,165,"Evansville, IN",msa,IN,2023,0.2366405732335125,0.1657052984684665,21780,21197753.0,61605.0
981,394580,407,"Fairbanks, AK",msa,AK,2015,0.2084503883906151,0.2099028284008187,21820,5833875.0,53021.0
982,394580,407,"Fairbanks, AK",msa,AK,2016,0.2114366991166226,0.2226938478603384,21820,5871559.0,52140.0
983,394580,407,"Fairbanks, AK",msa,AK,2017,0.2203242208170046,0.220869869888283,21820,5765988.0,53427.0
984,394580,407,"Fairbanks, AK",msa,AK,2018,0.2404607079420748,0.2151729953075118,21820,5667136.0,56329.0
985,394580,407,"Fairbanks, AK",msa,AK,2019,0.1763312446139903,0.2164151698444922,21820,5655579.0,58345.0
986,394580,407,"Fairbanks, AK",msa,AK,2020,0.228992217546758,0.2204382103924683,21820,5450465.0,60352.0
987,394580,407,"Fairbanks, AK",msa,AK,2021,0.2227293705102575,0.2231238108301067,21820,5728811.0,65085.0
988,394580,407,"Fairbanks, AK",msa,AK,2022,0.270634248494401,0.2238731359517028,21820,5576437.0,67899.0
989,394580,407,"Fairbanks, AK",msa,AK,2023,0.2833372880226502,0.2268578421512179,21820,5595570.0,69775.0
990,394585,194,"Fargo, ND",msa,ND,2015,0.2453388584838368,0.1781425469912936,22020,14538153.0,49734.0
991,394585,194,"Fargo, ND",msa,ND,2016,0.2444909699864215,0.1846728392410985,22020,14490882.0,49343.0
992,394585,194,"Fargo, ND",msa,ND,2017,0.2507177751637062,0.1804664750777673,22020,14963357.0,50151.0
993,394585,194,"Fargo, ND",msa,ND,2018,0.2666254866761617,0.1788268143118804,22020,15069720.0,52978.0
994,394585,194,"Fargo, ND",msa,ND,2019,0.2610802163198576,0.1811911551134807,22020,15447960.0,53870.0
995,394585,194,"Fargo, ND",msa,ND,2020,0.2491176451072606,0.1834849024668319,22020,14918880.0,57555.0
996,394585,194,"Fargo, ND",msa,ND,2021,0.248165603149796,0.1853900815533935,22020,15715270.0,63126.0
997,394585,194,"Fargo, ND",msa,ND,2022,0.3103448567120465,0.1889258547366631,22020,15774847.0,65666.0
998,394585,194,"Fargo, ND",msa,ND,2023,0.3437843869144332,0.1921452026326193,22020,16342815.0,68326.0
999,394588,342,"Farmington, NM",msa,NM,2015,0.208932559463822,0.1812633088390215,22140,6451182.0,34492.0
1000,394588,342,"Farmington, NM",msa,NM,2016,0.2070262030665733,0.1789587353356825,22140,5916590.0,33469.0
1001,394588,342,"Farmington, NM",msa,NM,2017,0.2213083263626851,0.209181316323432,22140,5756828.0,34291.0
1002,394588,342,"Farmington, NM",msa,NM,2018,0.1887684626757305,0.2184771104781867,22140,5571010.0,35799.0
1003,394588,342,"Farmington, NM",msa,NM,2019,0.2009116821035795,0.2227543603823029,22140,5616181.0,36619.0
1004,394588,342,"Farmington, NM",msa,NM,2020,0.2282078374728982,0.2223054062112076,22140,5215071.0,38933.0
1005,394588,342,"Farmington, NM",msa,NM,2021,0.2263204386557338,0.2129184932436855,22140,5232665.0,42947.0
1006,394588,342,"Farmington, NM",msa,NM,2022,0.2804263108384506,0.2075735972538281,22140,5261890.0,44161.0
1007,394588,342,"Farmington, NM",msa,NM,2023,0.3045097992431557,0.2188900065445842,22140,5389548.0,46055.0
1008,394589,109,"Fayetteville, NC",msa,NC,2015,0.2160639839446289,0.2265131112641072,22180,21229759.0,34301.0
1009,394589,109,"Fayetteville, NC",msa,NC,2016,0.2092267882840141,0.2250354279703955,22180,21743427.0,34275.0
1010,394589,109,"Fayetteville, NC",msa,NC,2017,0.2135052320431059,0.2222635541469573,22180,20429752.0,35262.0
1011,394589,109,"Fayetteville, NC",msa,NC,2018,0.2277155420808314,0.2281709961681672,22180,20637146.0,36521.0
1012,394589,109,"Fayetteville, NC",msa,NC,2019,0.2171285829607906,0.2308045290902091,22180,21135053.0,38030.0
1013,394589,109,"Fayetteville, NC",msa,NC,2020,0.1945818470558584,0.2376417459015273,22180,21203498.0,41245.0
1014,394589,109,"Fayetteville, NC",msa,NC,2021,0.2082854952804767,0.2552814188377552,22180,22169085.0,45121.0
1015,394589,109,"Fayetteville, NC",msa,NC,2022,0.2645753477507349,0.2710516490998801,22180,22234795.0,45803.0
1016,394589,109,"Fayetteville, NC",msa,NC,2023,0.2985537522393087,0.2665184901832314,22180,22590970.0,47602.0
1017,394590,108,"Fayetteville, AR",msa,AR,2015,0.2011136044506589,0.2170154246621168,22220,24141183.0,57351.0
1018,394590,108,"Fayetteville, AR",msa,AR,2016,0.2021245792018666,0.2192537086290067,22220,24843960.0,59379.0
1019,394590,108,"Fayetteville, AR",msa,AR,2017,0.21289636244274,0.2204189161480873,22220,26264981.0,61192.0
1020,394590,108,"Fayetteville, AR",msa,AR,2018,0.2243793867282975,0.2178593615383406,22220,27042602.0,65233.0
1021,394590,108,"Fayetteville, AR",msa,AR,2019,0.2096764897826376,0.2128700827945949,22220,27637679.0,62234.0
1022,394590,108,"Fayetteville, AR",msa,AR,2020,0.1959635134196829,0.209127394880761,22220,28837477.0,64497.0
1023,394590,108,"Fayetteville, AR",msa,AR,2021,0.2108653173833022,0.2160786713993183,22220,31616653.0,77159.0
1024,394590,108,"Fayetteville, AR",msa,AR,2022,0.2907577449139413,0.2312386256299825,22220,32911430.0,85237.0
1025,394590,108,"Fayetteville, AR",msa,AR,2023,0.3277810743228955,0.2359303769664352,22220,33361348.0,89095.0
1026,394595,302,"Flagstaff, AZ",msa,AZ,2015,0.319455088994538,0.2004337741134468,22380,7203886.0,42212.0
1027,394595,302,"Flagstaff, AZ",msa,AZ,2016,0.3209468038515923,0.1967145057753999,22380,7237251.0,43235.0
1028,394595,302,"Flagstaff, AZ",msa,AZ,2017,0.3417366980908574,0.1980878808852142,22380,7898455.0,46085.0
1029,394595,302,"Flagstaff, AZ",msa,AZ,2018,0.3715563063131166,0.2910849978164562,22380,7901190.0,47821.0
1030,394595,302,"Flagstaff, AZ",msa,AZ,2019,0.362418194934087,0.3064385939762866,22380,7642638.0,48976.0
1031,394595,302,"Flagstaff, AZ",msa,AZ,2020,0.3517678321899438,0.3191034023534749,22380,7005682.0,52855.0
1032,394595,302,"Flagstaff, AZ",msa,AZ,2021,0.408579006136134,0.3537036523851221,22380,7571641.0,58092.0
1033,394595,302,"Flagstaff, AZ",msa,AZ,2022,0.5676063098322667,0.3767335308543393,22380,7714807.0,58396.0
1034,394595,302,"Flagstaff, AZ",msa,AZ,2023,0.6013263970333306,0.3649653393339376,22380,8001256.0,62002.0
1035,394596,135,"Flint, MI",msa,MI,2015,0.1342716590793527,0.1723565149358725,22420,15301824.0,36764.0
1036,394596,135,"Flint, MI",msa,MI,2016,0.1383963923692688,0.1735431702059925,22420,15687268.0,37703.0
1037,394596,135,"Flint, MI",msa,MI,2017,0.1505082255449363,0.1748412106831558,22420,15931552.0,38727.0
1038,394596,135,"Flint, MI",msa,MI,2018,0.1665645078957963,0.1745837367408741,22420,16335674.0,40154.0
1039,394596,135,"Flint, MI",msa,MI,2019,0.2051919082281628,0.1797655275727422,22420,16724794.0,41652.0
1040,394596,135,"Flint, MI",msa,MI,2020,0.1874641103422257,0.1845950414887175,22420,15263502.0,45413.0
1041,394596,135,"Flint, MI",msa,MI,2021,0.191841743546503,0.1985920612458642,22420,15627227.0,48331.0
1042,394596,135,"Flint, MI",msa,MI,2022,0.2496207225797091,0.2038023187808575,22420,15786872.0,48700.0
1043,394596,135,"Flint, MI",msa,MI,2023,0.2028949513671775,0.1951094468886574,22420,16090544.0,52520.0
1044,394597,228,"Florence, SC",msa,SC,2015,0.1766271936211484,0.2090125872504632,22500,9394301.0,36412.0
1045,394597,228,"Florence, SC",msa,SC,2016,0.1783216965854167,0.1850827285564774,22500,9583550.0,37535.0
1046,394597,228,"Florence, SC",msa,SC,2017,0.1879991873927441,0.1837593866253694,22500,9628359.0,38839.0
1047,394597,228,"Florence, SC",msa,SC,2018,0.183782654490858,0.1855913670056238,22500,9651397.0,40621.0
1048,394597,228,"Florence, SC",msa,SC,2019,0.1736910343744463,0.252279953197782,22500,9906725.0,43125.0
1049,394597,228,"Florence, SC",msa,SC,2020,0.1658418602245707,0.2812980062849043,22500,9607503.0,45737.0
1050,394597,228,"Florence, SC",msa,SC,2021,0.1802525529506988,0.3022736365178082,22500,9980710.0,50193.0
1051,394597,228,"Florence, SC",msa,SC,2022,0.2315075687490811,0.3172539805537558,22500,9886316.0,50975.0
1052,394597,228,"Florence, SC",msa,SC,2023,0.2683369204163868,0.3363724354589603,22500,10046892.0,53326.0
1053,394598,292,"Florence, AL",msa,AL,2015,0.1773813555155519,0.1861282624977148,22520,5329277.0,34546.0
1054,394598,292,"Florence, AL",msa,AL,2016,0.1752726525706756,0.2129187697634866,22520,5184534.0,34946.0
1055,394598,292,"Florence, AL",msa,AL,2017,0.1739257888632271,0.2139147406653807,22520,5105162.0,35402.0
1056,394598,292,"Florence, AL",msa,AL,2018,0.1858835338129381,0.212197607407833,22520,5215298.0,36377.0
1057,394598,292,"Florence, AL",msa,AL,2019,0.1757737795432174,0.2122708805897868,22520,5220039.0,38047.0
1058,394598,292,"Florence, AL",msa,AL,2020,0.1695748386560129,0.214431858675671,22520,5166896.0,41409.0
1059,394598,292,"Florence, AL",msa,AL,2021,0.180512430326408,0.1736483895946154,22520,5354246.0,44559.0
1060,394598,292,"Florence, AL",msa,AL,2022,0.2274564483985218,0.1799053078708961,22520,5545899.0,44899.0
1061,394598,292,"Florence, AL",msa,AL,2023,0.2451034963019158,0.1817935050562674,22520,5726044.0,47156.0
1062,394599,381,"Fond du Lac, WI",msa,WI,2015,0.1932894018822009,0.1746090096630841,22540,5035503.0,43131.0
1063,394599,381,"Fond du Lac, WI",msa,WI,2016,0.1806025358233337,0.1765049047255083,22540,5026443.0,43503.0
1064,394599,381,"Fond du Lac, WI",msa,WI,2017,0.1883289783743464,0.1864315228632786,22540,5100413.0,45208.0
1065,394599,381,"Fond du Lac, WI",msa,WI,2018,0.1967657939274285,0.2068893177886002,22540,5214222.0,47537.0
1066,394599,381,"Fond du Lac, WI",msa,WI,2019,0.1683926058423347,0.1982009042945698,22540,5269900.0,49524.0
1067,394599,381,"Fond du Lac, WI",msa,WI,2020,0.178095096270055,0.1968004844610344,22540,5008389.0,52435.0
1068,394599,381,"Fond du Lac, WI",msa,WI,2021,0.1906933572416823,0.2043899730181204,22540,5166411.0,56767.0
1069,394599,381,"Fond du Lac, WI",msa,WI,2022,0.2466585641420547,0.1491583658140252,22540,5170001.0,58178.0
1070,394599,381,"Fond du Lac, WI",msa,WI,2023,0.2828007981558042,0.1489173937032731,22540,5021945.0,60018.0
1071,394602,152,"Fort Collins, CO",msa,CO,2015,0.2817658000031663,0.2344909876219703,22660,16600035.0,46446.0
1072,394602,152,"Fort Collins, CO",msa,CO,2016,0.290937462116692,0.2298507650674342,22660,17266967.0,48072.0
1073,394602,152,"Fort Collins, CO",msa,CO,2017,0.3147804545534067,0.2301563084549374,22660,18593761.0,51423.0
1074,394602,152,"Fort Collins, CO",msa,CO,2018,0.3357428960097952,0.2296574052001855,22660,19479555.0,53677.0
1075,394602,152,"Fort Collins, CO",msa,CO,2019,0.314985281716468,0.2272253275187853,22660,20344985.0,56225.0
1076,394602,152,"Fort Collins, CO",msa,CO,2020,0.2973408307104994,0.2251757469597843,22660,20154078.0,59520.0
1077,394602,152,"Fort Collins, CO",msa,CO,2021,0.3082618673375927,0.2282132466263323,22660,21332235.0,64885.0
1078,394602,152,"Fort Collins, CO",msa,CO,2022,0.4227610861070618,0.2407603508613024,22660,21728125.0,67788.0
1079,394602,152,"Fort Collins, CO",msa,CO,2023,0.4636172635214833,0.2470956998695798,22660,22016467.0,71359.0
1080,394609,196,"Fort Smith, AR",msa,AR,2015,0.1814833471814878,0.1719864972396293,22900,9210231.0,35596.0
1081,394609,196,"Fort Smith, AR",msa,AR,2016,0.1842073927454453,0.1776415905127989,22900,9220293.0,35931.0
1082,394609,196,"Fort Smith, AR",msa,AR,2017,0.1885263884019129,0.1757885590897485,22900,9252836.0,36691.0
1083,394609,196,"Fort Smith, AR",msa,AR,2018,0.1940166032518941,0.1683697261443845,22900,9477180.0,37562.0
1084,394609,196,"Fort Smith, AR",msa,AR,2019,0.182718387635333,0.1638770923287162,22900,9612658.0,39212.0
1085,394609,196,"Fort Smith, AR",msa,AR,2020,0.1760074083918369,0.1678583105836451,22900,9518761.0,41781.0
1086,394609,196,"Fort Smith, AR",msa,AR,2021,0.1860549624781129,0.1799576634867049,22900,9956130.0,45348.0
1087,394609,196,"Fort Smith, AR",msa,AR,2022,0.2375902848919407,0.1866153006538632,22900,9996584.0,45780.0
1088,394609,196,"Fort Smith, AR",msa,AR,2023,0.2607323573139852,0.1884827513000273,22900,10158719.0,47206.0
1089,394612,132,"Fort Wayne, IN",msa,IN,2015,0.2154844679144972,0.1580825183080335,23060,20952300.0,41650.0
1090,394612,132,"Fort Wayne, IN",msa,IN,2016,0.1488969705923273,0.1598778180291465,23060,21626910.0,42432.0
1091,394612,132,"Fort Wayne, IN",msa,IN,2017,0.1573158909329542,0.1605470633217933,23060,22444587.0,43435.0
1092,394612,132,"Fort Wayne, IN",msa,IN,2018,0.1696852648855252,0.1625548710476163,23060,23295008.0,45600.0
1093,394612,132,"Fort Wayne, IN",msa,IN,2019,0.1655553376071683,0.1625416259666693,23060,23463012.0,46875.0
1094,394612,132,"Fort Wayne, IN",msa,IN,2020,0.1590128789951387,0.1636558667788124,23060,21796962.0,50134.0
1095,394612,132,"Fort Wayne, IN",msa,IN,2021,0.1672167614333305,0.172883539604638,23060,23361880.0,56034.0
1096,394612,132,"Fort Wayne, IN",msa,IN,2022,0.2231975485218433,0.1911462465702079,23060,24347387.0,58206.0
1097,394612,132,"Fort Wayne, IN",msa,IN,2023,0.2659170716525258,0.195574704748231,23060,24697389.0,60361.0
1098,394619,57,"Fresno, CA",msa,CA,2015,0.2742094410804762,0.2766478549146494,23420,39852017.0,38288.0
1099,394619,57,"Fresno, CA",msa,CA,2016,0.2716305200309507,0.2732982362816016,23420,41390488.0,39065.0
1100,394619,57,"Fresno, CA",msa,CA,2017,0.2898615700177329,0.2784935811385033,23420,42568888.0,39594.0
1101,394619,57,"Fresno, CA",msa,CA,2018,0.313210963196486,0.2800150861325285,23420,43779278.0,40602.0
1102,394619,57,"Fresno, CA",msa,CA,2019,0.2953403022001907,0.2838877412187713,23420,45018790.0,42636.0
1103,394619,57,"Fresno, CA",msa,CA,2020,0.2717567079528722,0.2847805404796026,23420,44416463.0,48200.0
1104,394619,57,"Fresno, CA",msa,CA,2021,0.2844976429314028,0.3085370950151317,23420,46007412.0,51977.0
